date,store_id,product_id,beginning_inventory,received_inventory,expiry_date,units_sold,units_expired,units_marked_down,markdown_price,markdown_date,current_stock
2023-06-09,S001,P026,32,56,2023-06-12,34,0,0,,,54
2023-06-10,S001,P026,54,0,,52,0,0,,,2
2023-06-12,S001,P026,2,130,2023-06-14,34,0,0,,,98
2023-06-13,S001,P026,98,0,,25,0,0,,,73
2023-06-14,S001,P026,73,0,,4,0,0,,,69
2023-06-15,S001,P026,69,0,,25,0,0,,,44
2023-06-16,S001,P026,44,0,,15,0,2,4.0,2023-06-16,29
2023-06-17,S001,P026,29,0,,29,0,3,4.0,2023-06-17,0
2023-06-19,S001,P026,0,103,2023-06-22,29,0,0,,,74
2023-06-20,S001,P026,74,0,,11,0,0,,,63
2023-06-21,S001,P026,63,130,2023-06-24,40,0,0,,,153
2023-06-22,S001,P026,153,0,,16,0,0,,,137
2023-06-23,S001,P026,137,0,,50,0,0,,,87
2023-06-24,S001,P026,87,0,,26,0,8,4.0,2023-06-24,61
2023-06-26,S001,P026,61,81,2023-06-28,36,0,0,,,106
2023-06-27,S001,P026,106,0,,17,0,0,,,89
2023-06-28,S001,P026,89,91,2023-07-01,44,0,0,,,136
2023-06-29,S001,P026,136,0,,54,0,0,,,82
2023-06-30,S001,P026,82,0,,11,0,0,,,71
2023-07-01,S001,P026,71,0,,70,0,0,,,1
2023-07-03,S001,P026,1,80,2023-07-05,30,0,0,,,51
2023-07-04,S001,P026,51,0,,51,0,1,4.0,2023-07-04,0
2023-07-05,S001,P026,0,65,2023-07-08,28,0,0,,,37
2023-07-06,S001,P026,37,0,,19,0,0,,,18
2023-07-07,S001,P026,18,77,2023-07-10,22,0,0,,,73
2023-07-08,S001,P026,73,0,,71,0,0,,,2
2023-07-10,S001,P026,2,49,2023-07-12,19,0,0,,,32
2023-07-11,S001,P026,32,0,,31,0,0,,,1
2023-07-12,S001,P026,1,83,2023-07-14,29,0,2,4.0,2023-07-12,55
2023-07-13,S001,P026,55,0,,16,0,0,,,39
2023-07-14,S001,P026,39,0,,6,0,0,,,33
2023-07-15,S001,P026,33,0,,11,0,0,,,22
2023-07-17,S001,P026,22,97,2023-07-19,56,0,0,,,63
2023-07-18,S001,P026,63,0,,18,0,0,,,45
2023-07-19,S001,P026,45,67,2023-07-21,26,0,0,,,86
2023-07-20,S001,P026,86,0,,26,0,0,,,60
2023-07-21,S001,P026,60,99,2023-07-24,44,4,0,,,111
2023-07-22,S001,P026,111,0,,59,1,0,,,51
2023-07-24,S001,P026,51,163,2023-07-27,40,1,0,,,173
2023-07-25,S001,P026,173,0,,23,0,0,,,150
2023-07-26,S001,P026,150,0,,24,0,0,,,126
2023-07-27,S001,P026,126,0,,48,0,0,,,78
2023-07-28,S001,P026,78,0,,36,0,0,,,42
2023-07-29,S001,P026,42,0,,42,0,0,,,0
2023-07-31,S001,P026,0,63,2023-08-03,27,0,0,,,36
2023-08-01,S001,P026,36,0,,36,0,0,,,0
2023-08-02,S001,P026,0,88,2023-08-05,32,0,0,,,56
2023-08-03,S001,P026,56,0,,48,0,9,4.0,2023-08-03,8
2023-08-04,S001,P026,8,103,2023-08-06,44,0,0,,,67
2023-08-05,S001,P026,67,0,,21,0,0,,,46
2023-08-07,S001,P026,46,174,2023-08-09,54,0,0,,,166
2023-08-08,S001,P026,166,0,,31,0,0,,,135
2023-08-09,S001,P026,135,0,,10,0,8,4.0,2023-08-09,125
2023-08-10,S001,P026,125,0,,9,0,0,,,116
2023-08-11,S001,P026,116,0,,45,0,0,,,71
2023-08-12,S001,P026,71,0,,55,0,0,,,16
2023-08-14,S001,P026,16,76,2023-08-16,27,0,1,4.0,2023-08-14,65
2023-08-15,S001,P026,65,0,,44,0,0,,,21
2023-08-16,S001,P026,21,48,2023-08-18,24,0,0,,,45
2023-08-17,S001,P026,45,0,,26,0,0,,,19
2023-08-18,S001,P026,19,103,2023-08-21,27,0,10,4.0,2023-08-18,95
2023-08-19,S001,P026,95,0,,36,0,0,,,59
2023-08-21,S001,P026,59,0,,27,0,0,,,32
2023-08-22,S001,P026,32,0,,32,0,0,,,0
2023-08-23,S001,P026,0,55,2023-08-25,35,0,0,,,20
2023-08-24,S001,P026,20,0,,20,0,9,4.0,2023-08-24,0
2023-08-25,S001,P026,0,100,2023-08-28,31,0,0,,,69
2023-08-26,S001,P026,69,0,,64,0,0,,,5
2023-08-28,S001,P026,5,10,2023-08-31,12,0,0,,,3
2023-08-29,S001,P026,3,0,,3,0,0,,,0
2023-08-30,S001,P026,0,29,2023-09-02,14,0,0,,,15
2023-08-31,S001,P026,15,0,,14,2,0,,,0
2023-09-01,S001,P026,0,46,2023-09-03,23,0,0,,,23
2023-09-02,S001,P026,23,0,,16,0,0,,,7
2023-09-04,S001,P026,7,36,2023-09-06,22,0,0,,,21
2023-09-05,S001,P026,21,0,,6,0,0,,,15
2023-09-06,S001,P026,15,94,2023-09-08,32,0,0,,,77
2023-09-07,S001,P026,77,0,,47,0,0,,,30
2023-09-08,S001,P026,30,128,2023-09-10,49,0,0,,,109
2023-09-09,S001,P026,109,0,,71,0,0,,,38
2023-09-11,S001,P026,38,108,2023-09-14,32,0,0,,,114
2023-09-12,S001,P026,114,0,,46,0,0,,,68
2023-09-13,S001,P026,68,166,2023-09-16,43,0,0,,,191
2023-09-14,S001,P026,191,0,,11,0,0,,,180
2023-09-15,S001,P026,180,0,,19,0,0,,,161
2023-09-16,S001,P026,161,0,,54,0,0,,,107
2023-09-18,S001,P026,107,0,,37,0,10,4.0,2023-09-18,70
2023-09-19,S001,P026,70,0,,31,0,0,,,39
2023-09-20,S001,P026,39,185,2023-09-22,47,0,0,,,177
2023-09-21,S001,P026,177,0,,47,0,0,,,130
2023-09-22,S001,P026,130,0,,40,0,3,4.0,2023-09-22,90
2023-09-23,S001,P026,90,0,,44,1,0,,,45
2023-09-25,S001,P026,45,0,,23,2,0,,,20
2023-09-26,S001,P026,20,0,,10,0,0,,,10
2023-09-27,S001,P026,10,87,2023-09-30,50,0,0,,,47
2023-09-28,S001,P026,47,0,,47,0,0,,,0
2023-09-29,S001,P026,0,32,2023-10-02,13,0,0,,,19
2023-09-30,S001,P026,19,0,,19,0,0,,,0
2023-10-02,S001,P026,0,76,2023-10-05,22,0,0,,,54
2023-10-03,S001,P026,54,0,,5,0,0,,,49
2023-10-04,S001,P026,49,199,2023-10-06,61,0,0,,,187
2023-10-05,S001,P026,187,0,,59,0,0,,,128
2023-10-06,S001,P026,128,0,,12,0,0,,,116
2023-10-07,S001,P026,116,0,,59,0,0,,,57
2023-10-09,S001,P026,57,0,,18,0,4,4.0,2023-10-09,39
2023-10-10,S001,P026,39,0,,25,0,0,,,14
2023-10-11,S001,P026,14,85,2023-10-13,24,0,0,,,75
2023-10-12,S001,P026,75,0,,36,0,0,,,39
2023-10-13,S001,P026,39,0,,13,0,0,,,26
2023-10-14,S001,P026,26,0,,26,0,9,4.0,2023-10-14,0
2023-10-16,S001,P026,0,171,2023-10-19,49,0,0,,,122
2023-10-17,S001,P026,122,0,,27,0,3,4.0,2023-10-17,95
2023-10-18,S001,P026,95,0,,44,0,0,,,51
2023-10-19,S001,P026,51,0,,26,0,0,,,25
2023-10-20,S001,P026,25,0,,4,0,0,,,21
2023-10-21,S001,P026,21,0,,21,0,0,,,0
2023-10-23,S001,P026,0,76,2023-10-25,41,0,0,,,35
2023-10-24,S001,P026,35,0,,7,0,0,,,28
2023-10-25,S001,P026,28,106,2023-10-28,48,0,0,,,86
2023-10-26,S001,P026,86,0,,11,0,0,,,75
2023-10-27,S001,P026,75,0,,25,0,0,,,50
2023-10-28,S001,P026,50,0,,50,0,0,,,0
2023-10-30,S001,P026,0,164,2023-11-02,55,0,0,,,109
2023-10-31,S001,P026,109,0,,25,4,0,,,80
2023-11-01,S001,P026,80,0,,34,0,0,,,46
2023-11-02,S001,P026,46,0,,46,0,0,,,0
2023-11-03,S001,P026,0,156,2023-11-06,54,0,0,,,102
2023-11-04,S001,P026,102,0,,9,0,6,4.0,2023-11-04,93
2023-11-06,S001,P026,93,145,2023-11-08,51,0,10,4.0,2023-11-06,187
2023-11-07,S001,P026,187,0,,48,0,0,,,139
2023-11-08,S001,P026,139,0,,12,0,0,,,127
2023-11-09,S001,P026,127,0,,42,0,0,,,85
2023-11-10,S001,P026,85,93,2023-11-12,51,0,0,,,127
2023-11-11,S001,P026,127,0,,22,0,0,,,105
2023-11-13,S001,P026,105,0,,8,0,0,,,97
2023-11-14,S001,P026,97,0,,41,0,0,,,56
2023-11-15,S001,P026,56,101,2023-11-17,35,0,0,,,122
2023-11-16,S001,P026,122,0,,41,0,0,,,81
2023-11-17,S001,P026,81,0,,19,0,0,,,62
2023-11-18,S001,P026,62,0,,35,0,0,,,27
2023-11-20,S001,P026,27,85,2023-11-22,34,2,6,4.0,2023-11-20,76
2023-11-21,S001,P026,76,0,,11,3,0,,,62
2023-11-22,S001,P026,62,0,,15,0,0,,,47
2023-11-23,S001,P026,47,0,,45,0,0,,,2
2023-11-24,S001,P026,2,51,2023-11-27,21,0,0,,,32
2023-11-25,S001,P026,32,0,,13,0,0,,,19
2023-11-27,S001,P026,19,113,2023-11-29,38,0,0,,,94
2023-11-28,S001,P026,94,0,,12,0,5,4.0,2023-11-28,82
2023-11-29,S001,P026,82,78,2023-12-01,50,0,0,,,110
2023-11-30,S001,P026,110,0,,13,1,0,,,96
2023-12-01,S001,P026,96,265,2023-12-03,70,0,0,,,291
2023-12-02,S001,P026,291,0,,97,0,0,,,194
2023-12-04,S001,P026,194,0,,23,0,0,,,171
2023-12-05,S001,P026,171,0,,50,0,0,,,121
2023-12-06,S001,P026,121,169,2023-12-09,82,0,0,,,208
2023-12-07,S001,P026,208,0,,9,0,0,,,199
2023-12-08,S001,P026,199,0,,31,0,0,,,168
2023-12-09,S001,P026,168,0,,38,0,0,,,130
2023-12-11,S001,P026,130,0,,18,0,0,,,112
2023-12-12,S001,P026,112,0,,73,0,0,,,39
2023-12-13,S001,P026,39,77,2023-12-16,47,0,0,,,69
2023-12-14,S001,P026,69,0,,24,0,0,,,45
2023-12-15,S001,P026,45,0,,13,0,0,,,32
2023-12-16,S001,P026,32,0,,32,0,0,,,0
2023-12-18,S001,P026,0,84,2023-12-20,26,0,0,,,58
2023-12-19,S001,P026,58,0,,42,0,0,,,16
2023-12-20,S001,P026,16,102,2023-12-22,41,0,0,,,77
2023-12-21,S001,P026,77,0,,75,0,0,,,2
2023-12-22,S001,P026,2,149,2023-12-25,77,0,3,4.0,2023-12-22,74
2023-12-23,S001,P026,74,0,,74,0,0,,,0
2023-12-25,S001,P026,0,11,2023-12-27,5,0,0,,,6
2023-12-26,S001,P026,6,0,,6,0,0,,,0
2023-12-27,S001,P026,0,146,2023-12-29,60,0,0,,,86
2023-12-28,S001,P026,86,0,,86,0,0,,,0
2023-12-29,S001,P026,0,78,2024-01-01,23,0,0,,,55
2023-12-30,S001,P026,55,0,,53,0,0,,,2
2023-01-02,S001,P027,0,78,2023-01-12,34,0,0,,,44
2023-01-03,S001,P027,44,0,,23,0,0,,,21
2023-01-04,S001,P027,21,159,2023-01-12,61,0,0,,,119
2023-01-05,S001,P027,119,0,,16,3,0,,,100
2023-01-06,S001,P027,100,111,2023-01-17,65,0,6,1.24,2023-01-06,146
2023-01-07,S001,P027,146,0,,122,0,0,,,24
2023-01-09,S001,P027,24,70,2023-01-20,44,0,0,,,50
2023-01-10,S001,P027,50,0,,43,0,0,,,7
2023-01-11,S001,P027,7,102,2023-01-19,41,0,1,1.24,2023-01-11,68
2023-01-12,S001,P027,68,0,,11,0,0,,,57
2023-01-13,S001,P027,57,51,2023-01-21,32,0,0,,,76
2023-01-14,S001,P027,76,0,,31,0,0,,,45
2023-01-16,S001,P027,45,100,2023-01-25,33,0,0,,,112
2023-01-17,S001,P027,112,0,,54,0,0,,,58
2023-01-18,S001,P027,58,101,2023-01-26,32,0,0,,,127
2023-01-19,S001,P027,127,0,,69,0,0,,,58
2023-01-20,S001,P027,58,303,2023-01-31,85,0,0,,,276
2023-01-21,S001,P027,276,0,,111,0,0,,,165
2023-01-23,S001,P027,165,0,,22,0,3,1.24,2023-01-23,143
2023-01-24,S001,P027,143,0,,22,0,0,,,121
2023-01-25,S001,P027,121,292,2023-02-02,89,0,0,,,324
2023-01-26,S001,P027,324,0,,12,0,0,,,312
2023-01-27,S001,P027,312,0,,16,0,0,,,296
2023-01-28,S001,P027,296,0,,69,0,0,,,227
2023-01-30,S001,P027,227,0,,91,0,0,,,136
2023-01-31,S001,P027,136,0,,39,0,0,,,97
2023-02-01,S001,P027,97,310,2023-02-11,79,0,0,,,328
2023-02-02,S001,P027,328,0,,31,0,0,,,297
2023-02-03,S001,P027,297,0,,67,0,0,,,230
2023-02-04,S001,P027,230,0,,126,0,0,,,104
2023-02-06,S001,P027,104,0,,26,0,0,,,78
2023-02-07,S001,P027,78,0,,16,0,0,,,62
2023-02-08,S001,P027,62,166,2023-02-16,73,0,0,,,155
2023-02-09,S001,P027,155,0,,55,0,0,,,100
2023-02-10,S001,P027,100,0,,32,0,0,,,68
2023-02-11,S001,P027,68,0,,29,0,0,,,39
2023-02-13,S001,P027,39,166,2023-02-21,96,0,8,1.24,2023-02-13,109
2023-02-14,S001,P027,109,0,,27,0,0,,,82
2023-02-15,S001,P027,82,0,,36,0,0,,,46
2023-02-16,S001,P027,46,0,,43,0,0,,,3
2023-02-17,S001,P027,3,154,2023-02-28,58,0,0,,,99
2023-02-18,S001,P027,99,0,,83,0,0,,,16
2023-02-20,S001,P027,16,49,2023-03-01,20,0,0,,,45
2023-02-21,S001,P027,45,0,,29,0,0,,,16
2023-02-22,S001,P027,16,80,2023-03-02,24,0,0,,,72
2023-02-23,S001,P027,72,0,,46,0,0,,,26
2023-02-24,S001,P027,26,166,2023-03-05,69,0,4,1.24,2023-02-24,123
2023-02-25,S001,P027,123,0,,70,0,7,1.24,2023-02-25,53
2023-02-27,S001,P027,53,113,2023-03-08,72,0,2,1.24,2023-02-27,94
2023-02-28,S001,P027,94,0,,57,0,0,,,37
2023-03-01,S001,P027,37,96,2023-03-12,25,0,0,,,108
2023-03-02,S001,P027,108,0,,85,0,0,,,23
2023-03-03,S001,P027,23,197,2023-03-12,88,0,0,,,132
2023-03-04,S001,P027,132,0,,118,0,0,,,14
2023-03-06,S001,P027,14,373,2023-03-17,94,0,0,,,293
2023-03-07,S001,P027,293,0,,84,0,0,,,209
2023-03-08,S001,P027,209,0,,84,0,0,,,125
2023-03-09,S001,P027,125,0,,72,0,0,,,53
2023-03-10,S001,P027,53,0,,28,1,0,,,24
2023-03-11,S001,P027,24,0,,24,4,0,,,0
2023-03-13,S001,P027,0,129,2023-03-21,54,0,0,,,75
2023-03-14,S001,P027,75,0,,75,0,0,,,0
2023-03-15,S001,P027,0,172,2023-03-23,61,0,0,,,111
2023-03-16,S001,P027,111,0,,84,0,0,,,27
2023-03-17,S001,P027,27,0,,13,0,0,,,14
2023-03-18,S001,P027,14,0,,13,0,0,,,1
2023-03-20,S001,P027,1,258,2023-03-31,91,0,0,,,168
2023-03-21,S001,P027,168,0,,50,0,0,,,118
2023-03-22,S001,P027,118,168,2023-03-31,62,0,0,,,224
2023-03-23,S001,P027,224,0,,37,0,0,,,187
2023-03-24,S001,P027,187,0,,50,0,0,,,137
2023-03-25,S001,P027,137,0,,100,0,0,,,37
2023-03-27,S001,P027,37,246,2023-04-04,92,0,0,,,191
2023-03-28,S001,P027,191,0,,66,0,0,,,125
2023-03-29,S001,P027,125,241,2023-04-09,69,0,0,,,297
2023-03-30,S001,P027,297,0,,54,0,0,,,243
2023-03-31,S001,P027,243,0,,98,0,0,,,145
2023-04-01,S001,P027,145,0,,28,0,0,,,117
2023-04-03,S001,P027,117,0,,54,0,0,,,63
2023-04-04,S001,P027,63,0,,63,0,0,,,0
2023-04-05,S001,P027,0,228,2023-04-13,63,5,0,,,160
2023-04-06,S001,P027,160,0,,21,0,0,,,139
2023-04-07,S001,P027,139,0,,22,0,0,,,117
2023-04-08,S001,P027,117,0,,46,0,7,1.24,2023-04-08,71
2023-04-10,S001,P027,71,0,,19,0,0,,,52
2023-04-11,S001,P027,52,0,,50,0,0,,,2
2023-04-12,S001,P027,2,120,2023-04-23,59,0,0,,,63
2023-04-13,S001,P027,63,0,,60,0,0,,,3
2023-04-14,S001,P027,3,98,2023-04-24,40,0,0,,,61
2023-04-15,S001,P027,61,0,,59,0,0,,,2
2023-04-17,S001,P027,2,200,2023-04-28,82,0,0,,,120
2023-04-18,S001,P027,120,0,,16,0,0,,,104
2023-04-19,S001,P027,104,257,2023-04-28,64,0,0,,,297
2023-04-20,S001,P027,297,0,,70,0,0,,,227
2023-04-21,S001,P027,227,0,,66,0,0,,,161
2023-04-22,S001,P027,161,0,,50,5,0,,,106
2023-04-24,S001,P027,106,0,,21,0,0,,,85
2023-04-25,S001,P027,85,0,,35,0,0,,,50
2023-04-26,S001,P027,50,199,2023-05-04,95,0,0,,,154
2023-04-27,S001,P027,154,0,,20,0,0,,,134
2023-04-28,S001,P027,134,0,,25,4,0,,,105
2023-04-29,S001,P027,105,0,,41,0,0,,,64
2023-05-01,S001,P027,64,0,,14,0,0,,,50
2023-05-02,S001,P027,50,0,,50,0,0,,,0
2023-05-03,S001,P027,0,122,2023-05-11,54,0,0,,,68
2023-05-04,S001,P027,68,0,,21,0,0,,,47
2023-05-05,S001,P027,47,187,2023-05-13,50,0,0,,,184
2023-05-06,S001,P027,184,0,,87,0,0,,,97
2023-05-08,S001,P027,97,0,,46,0,0,,,51
2023-05-09,S001,P027,51,0,,51,0,0,,,0
2023-05-10,S001,P027,0,135,2023-05-21,43,0,0,,,92
2023-05-11,S001,P027,92,0,,21,0,0,,,71
2023-05-12,S001,P027,71,0,,17,0,0,,,54
2023-05-13,S001,P027,54,0,,54,0,0,,,0
2023-05-15,S001,P027,0,54,2023-05-23,28,0,0,,,26
2023-05-16,S001,P027,26,0,,26,0,0,,,0
2023-05-17,S001,P027,0,237,2023-05-25,93,0,0,,,144
2023-05-18,S001,P027,144,0,,7,0,0,,,137
2023-05-19,S001,P027,137,293,2023-05-29,93,1,9,1.24,2023-05-19,336
2023-05-20,S001,P027,336,0,,58,0,0,,,278
2023-05-22,S001,P027,278,0,,31,0,0,,,247
2023-05-23,S001,P027,247,0,,38,0,0,,,209
2023-05-24,S001,P027,209,0,,48,0,0,,,161
2023-05-25,S001,P027,161,0,,88,0,0,,,73
2023-05-26,S001,P027,73,89,2023-06-04,46,0,1,1.24,2023-05-26,116
2023-05-27,S001,P027,116,0,,116,1,0,,,0
2023-05-29,S001,P027,0,42,2023-06-08,19,0,0,,,23
2023-05-30,S001,P027,23,0,,23,0,0,,,0
2023-05-31,S001,P027,0,332,2023-06-11,95,0,0,,,237
2023-06-01,S001,P027,237,0,,63,0,0,,,174
2023-06-02,S001,P027,174,0,,76,0,0,,,98
2023-06-03,S001,P027,98,0,,32,0,0,,,66
2023-06-05,S001,P027,66,243,2023-06-16,88,3,0,,,218
2023-06-06,S001,P027,218,0,,61,0,0,,,157
2023-06-07,S001,P027,157,0,,60,0,0,,,97
2023-06-08,S001,P027,97,0,,49,0,0,,,48
2023-06-09,S001,P027,48,244,2023-06-17,91,5,0,,,196
2023-06-10,S001,P027,196,0,,94,0,0,,,102
2023-06-12,S001,P027,102,140,2023-06-22,63,0,0,,,179
2023-06-13,S001,P027,179,0,,76,0,0,,,103
2023-06-14,S001,P027,103,81,2023-06-25,56,0,0,,,128
2023-06-15,S001,P027,128,0,,17,0,0,,,111
2023-06-16,S001,P027,111,234,2023-06-25,84,0,0,,,261
2023-06-17,S001,P027,261,0,,119,0,0,,,142
2023-06-19,S001,P027,142,0,,60,0,0,,,82
2023-06-20,S001,P027,82,0,,56,0,0,,,26
2023-06-21,S001,P027,26,303,2023-06-29,87,0,0,,,242
2023-06-22,S001,P027,242,0,,83,0,8,1.24,2023-06-22,159
2023-06-23,S001,P027,159,0,,65,0,0,,,94
2023-06-24,S001,P027,94,0,,94,0,0,,,0
2023-06-26,S001,P027,0,114,2023-07-07,59,0,0,,,55
2023-06-27,S001,P027,55,0,,18,0,5,1.24,2023-06-27,37
2023-06-28,S001,P027,37,127,2023-07-07,71,0,0,,,93
2023-06-29,S001,P027,93,0,,81,0,0,,,12
2023-06-30,S001,P027,12,39,2023-07-11,27,0,0,,,24
2023-07-01,S001,P027,24,0,,23,0,0,,,1
2023-07-03,S001,P027,1,262,2023-07-11,75,0,0,,,188
2023-07-04,S001,P027,188,0,,43,0,0,,,145
2023-07-05,S001,P027,145,244,2023-07-15,86,0,0,,,303
2023-07-06,S001,P027,303,0,,47,0,0,,,256
2023-07-07,S001,P027,256,0,,17,2,0,,,237
2023-07-08,S001,P027,237,0,,15,0,0,,,222
2023-07-10,S001,P027,222,0,,79,0,0,,,143
2023-07-11,S001,P027,143,0,,39,0,0,,,104
2023-07-12,S001,P027,104,293,2023-07-20,77,0,0,,,320
2023-07-13,S001,P027,320,0,,76,0,0,,,244
2023-07-14,S001,P027,244,0,,12,0,0,,,232
2023-07-15,S001,P027,232,0,,43,0,0,,,189
2023-07-17,S001,P027,189,0,,67,0,0,,,122
2023-07-18,S001,P027,122,0,,66,0,0,,,56
2023-07-19,S001,P027,56,95,2023-07-30,62,0,0,,,89
2023-07-20,S001,P027,89,0,,42,0,0,,,47
2023-07-21,S001,P027,47,211,2023-07-30,59,0,0,,,199
2023-07-22,S001,P027,199,0,,77,0,0,,,122
2023-07-24,S001,P027,122,0,,52,0,0,,,70
2023-07-25,S001,P027,70,0,,42,0,0,,,28
2023-07-26,S001,P027,28,173,2023-08-03,60,3,0,,,138
2023-07-27,S001,P027,138,0,,51,0,0,,,87
2023-07-28,S001,P027,87,166,2023-08-07,64,0,0,,,189
2023-07-29,S001,P027,189,0,,95,0,0,,,94
2023-07-31,S001,P027,94,0,,18,0,0,,,76
2023-08-01,S001,P027,76,0,,47,0,0,,,29
2023-08-02,S001,P027,29,204,2023-08-11,88,0,0,,,145
2023-08-03,S001,P027,145,0,,54,3,0,,,88
2023-08-04,S001,P027,88,146,2023-08-13,82,0,0,,,152
2023-08-05,S001,P027,152,0,,40,0,0,,,112
2023-08-07,S001,P027,112,303,2023-08-18,75,0,0,,,340
2023-08-08,S001,P027,340,0,,68,0,0,,,272
2023-08-09,S001,P027,272,0,,14,5,3,1.24,2023-08-09,253
2023-08-10,S001,P027,253,0,,69,0,0,,,184
2023-08-11,S001,P027,184,0,,84,0,0,,,100
2023-08-12,S001,P027,100,0,,24,0,0,,,76
2023-08-14,S001,P027,76,250,2023-08-25,69,0,0,,,257
2023-08-15,S001,P027,257,0,,50,0,0,,,207
2023-08-16,S001,P027,207,0,,40,0,0,,,167
2023-08-17,S001,P027,167,0,,80,0,0,,,87
2023-08-18,S001,P027,87,69,2023-08-27,45,0,7,1.24,2023-08-18,111
2023-08-19,S001,P027,111,0,,68,0,0,,,43
2023-08-21,S001,P027,43,209,2023-09-01,67,0,0,,,185
2023-08-22,S001,P027,185,0,,29,0,0,,,156
2023-08-23,S001,P027,156,0,,24,0,0,,,132
2023-08-24,S001,P027,132,0,,30,0,0,,,102
2023-08-25,S001,P027,102,158,2023-09-04,93,5,0,,,162
2023-08-26,S001,P027,162,0,,139,0,0,,,23
2023-08-28,S001,P027,23,316,2023-09-08,89,0,0,,,250
2023-08-29,S001,P027,250,0,,13,0,0,,,237
2023-08-30,S001,P027,237,0,,31,0,0,,,206
2023-08-31,S001,P027,206,0,,89,0,0,,,117
2023-09-01,S001,P027,117,111,2023-09-10,63,0,0,,,165
2023-09-02,S001,P027,165,0,,23,0,0,,,142
2023-09-04,S001,P027,142,0,,22,0,0,,,120
2023-09-05,S001,P027,120,0,,51,0,0,,,69
2023-09-06,S001,P027,69,303,2023-09-14,81,0,0,,,291
2023-09-07,S001,P027,291,0,,36,0,0,,,255
2023-09-08,S001,P027,255,0,,98,3,0,,,154
2023-09-09,S001,P027,154,0,,95,0,0,,,59
2023-09-11,S001,P027,59,279,2023-09-22,74,0,0,,,264
2023-09-12,S001,P027,264,0,,38,0,0,,,226
2023-09-13,S001,P027,226,0,,48,0,0,,,178
2023-09-14,S001,P027,178,0,,35,0,0,,,143
2023-09-15,S001,P027,143,0,,48,0,0,,,95
2023-09-16,S001,P027,95,0,,43,0,0,,,52
2023-09-18,S001,P027,52,0,,15,0,0,,,37
2023-09-19,S001,P027,37,0,,37,5,0,,,0
2023-09-20,S001,P027,0,137,2023-09-29,80,0,0,,,57
2023-09-21,S001,P027,57,0,,27,0,0,,,30
2023-09-22,S001,P027,30,195,2023-10-03,57,0,0,,,168
2023-09-23,S001,P027,168,0,,133,0,0,,,35
2023-09-25,S001,P027,35,81,2023-10-05,39,0,0,,,77
2023-09-26,S001,P027,77,0,,77,0,0,,,0
2023-09-27,S001,P027,0,151,2023-10-08,62,0,0,,,89
2023-09-28,S001,P027,89,0,,8,0,0,,,81
2023-09-29,S001,P027,81,227,2023-10-10,70,0,0,,,238
2023-09-30,S001,P027,238,0,,62,0,0,,,176
2023-10-02,S001,P027,176,0,,60,0,0,,,116
2023-10-03,S001,P027,116,0,,25,0,0,,,91
2023-10-04,S001,P027,91,143,2023-10-14,92,0,0,,,142
2023-10-05,S001,P027,142,0,,44,0,0,,,98
2023-10-06,S001,P027,98,170,2023-10-16,56,2,0,,,210
2023-10-07,S001,P027,210,0,,141,0,9,1.24,2023-10-07,69
2023-10-09,S001,P027,69,0,,13,2,0,,,54
2023-10-10,S001,P027,54,0,,54,0,0,,,0
2023-10-11,S001,P027,0,198,2023-10-19,54,0,0,,,144
2023-10-12,S001,P027,144,0,,86,0,0,,,58
2023-10-13,S001,P027,58,219,2023-10-24,83,0,0,,,194
2023-10-14,S001,P027,194,0,,78,0,0,,,116
2023-10-16,S001,P027,116,237,2023-10-27,68,0,0,,,285
2023-10-17,S001,P027,285,0,,31,0,0,,,254
2023-10-18,S001,P027,254,0,,21,0,0,,,233
2023-10-19,S001,P027,233,0,,58,0,0,,,175
2023-10-20,S001,P027,175,0,,37,0,0,,,138
2023-10-21,S001,P027,138,0,,36,0,1,1.24,2023-10-21,102
2023-10-23,S001,P027,102,0,,48,0,0,,,54
2023-10-24,S001,P027,54,0,,26,0,0,,,28
2023-10-25,S001,P027,28,148,2023-11-05,55,0,0,,,121
2023-10-26,S001,P027,121,0,,74,2,0,,,45
2023-10-27,S001,P027,45,93,2023-11-06,33,0,0,,,105
2023-10-28,S001,P027,105,0,,105,0,0,,,0
2023-10-30,S001,P027,0,256,2023-11-08,74,0,0,,,182
2023-10-31,S001,P027,182,0,,56,0,0,,,126
2023-11-01,S001,P027,126,233,2023-11-11,74,0,0,,,285
2023-11-02,S001,P027,285,0,,64,0,0,,,221
2023-11-03,S001,P027,221,0,,83,0,0,,,138
2023-11-04,S001,P027,138,0,,61,0,3,1.24,2023-11-04,77
2023-11-06,S001,P027,77,0,,20,0,0,,,57
2023-11-07,S001,P027,57,0,,57,0,5,1.24,2023-11-07,0
2023-11-08,S001,P027,0,253,2023-11-16,89,0,0,,,164
2023-11-09,S001,P027,164,0,,42,0,0,,,122
2023-11-10,S001,P027,122,229,2023-11-21,80,0,0,,,271
2023-11-11,S001,P027,271,0,,117,0,0,,,154
2023-11-13,S001,P027,154,256,2023-11-24,89,0,0,,,321
2023-11-14,S001,P027,321,0,,65,0,0,,,256
2023-11-15,S001,P027,256,0,,38,0,0,,,218
2023-11-16,S001,P027,218,0,,46,0,0,,,172
2023-11-17,S001,P027,172,0,,64,0,0,,,108
2023-11-18,S001,P027,108,0,,108,0,0,,,0
2023-11-20,S001,P027,0,128,2023-11-28,72,0,0,,,56
2023-11-21,S001,P027,56,0,,56,0,0,,,0
