date,store_id,temperature_high_c,temperature_low_c,precipitation_mm,day_of_week,is_holiday,school_holidays,local_events,competitor_promotion
2023-10-25,S004,8,10,0.0,Wednesday,False,True,False,False
2023-10-25,S005,8,10,0.0,Wednesday,False,True,False,False
2023-10-25,S006,8,10,0.0,Wednesday,False,True,False,False
2023-10-26,S001,10,9,0.0,Thursday,False,True,False,False
2023-10-26,S002,10,9,0.0,Thursday,False,True,False,False
2023-10-26,S003,10,9,0.0,Thursday,False,True,False,False
2023-10-26,S004,10,9,0.0,Thursday,False,True,False,False
2023-10-26,S005,10,9,0.0,Thursday,False,True,False,False
2023-10-26,S006,10,9,0.0,Thursday,False,True,False,False
2023-10-27,S001,5,7,0.0,Friday,False,True,False,False
2023-10-27,S002,5,7,0.0,Friday,False,True,False,False
2023-10-27,S003,5,7,0.0,Friday,False,True,False,False
2023-10-27,S004,5,7,0.0,Friday,False,True,False,True
2023-10-27,S005,5,7,0.0,Friday,False,True,False,False
2023-10-27,S006,5,7,0.0,Friday,False,True,False,False
2023-10-28,S001,18,0,0.0,Saturday,False,True,False,False
2023-10-28,S002,18,0,0.0,Saturday,False,True,False,False
2023-10-28,S003,18,0,0.0,Saturday,False,True,False,False
2023-10-28,S004,18,0,0.0,Saturday,False,True,False,False
2023-10-28,S005,18,0,0.0,Saturday,False,True,False,False
2023-10-28,S006,18,0,0.0,Saturday,False,True,False,False
2023-10-29,S001,7,2,5.7,Sunday,False,True,False,False
2023-10-29,S002,7,2,5.7,Sunday,False,True,False,False
2023-10-29,S003,7,2,5.7,Sunday,False,True,False,False
2023-10-29,S004,7,2,5.7,Sunday,False,True,False,False
2023-10-29,S005,7,2,5.7,Sunday,False,True,False,False
2023-10-29,S006,7,2,5.7,Sunday,False,True,False,False
2023-10-30,S001,7,9,0.0,Monday,False,True,False,False
2023-10-30,S002,7,9,0.0,Monday,False,True,False,False
2023-10-30,S003,7,9,0.0,Monday,False,True,False,False
2023-10-30,S004,7,9,0.0,Monday,False,True,False,False
2023-10-30,S005,7,9,0.0,Monday,False,True,False,False
2023-10-30,S006,7,9,0.0,Monday,False,True,False,True
2023-10-31,S001,5,3,0.0,Tuesday,False,True,False,True
2023-10-31,S002,5,3,0.0,Tuesday,False,True,False,False
2023-10-31,S003,5,3,0.0,Tuesday,False,True,False,False
2023-10-31,S004,5,3,0.0,Tuesday,False,True,False,False
2023-10-31,S005,5,3,0.0,Tuesday,False,True,False,False
2023-10-31,S006,5,3,0.0,Tuesday,False,True,False,False
2023-11-01,S001,7,5,2.7,Wednesday,False,True,False,False
2023-11-01,S002,7,5,2.7,Wednesday,False,True,False,True
2023-11-01,S003,7,5,2.7,Wednesday,False,True,False,True
2023-11-01,S004,7,5,2.7,Wednesday,False,True,False,False
2023-11-01,S005,7,5,2.7,Wednesday,False,True,False,False
2023-11-01,S006,7,5,2.7,Wednesday,False,True,False,True
2023-11-02,S001,16,10,1.8,Thursday,False,True,False,False
2023-11-02,S002,16,10,1.8,Thursday,False,True,False,True
2023-11-02,S003,16,10,1.8,Thursday,False,True,False,False
2023-11-02,S004,16,10,1.8,Thursday,False,True,False,False
2023-11-02,S005,16,10,1.8,Thursday,False,True,False,False
2023-11-02,S006,16,10,1.8,Thursday,False,True,False,False
2023-11-03,S001,15,5,17.4,Friday,False,True,False,False
2023-11-03,S002,15,5,17.4,Friday,False,True,False,False
2023-11-03,S003,15,5,17.4,Friday,False,True,False,False
2023-11-03,S004,15,5,17.4,Friday,False,True,False,False
2023-11-03,S005,15,5,17.4,Friday,False,True,False,False
2023-11-03,S006,15,5,17.4,Friday,False,True,False,False
2023-11-04,S001,9,4,13.1,Saturday,False,True,False,False
2023-11-04,S002,9,4,13.1,Saturday,False,True,False,False
2023-11-04,S003,9,4,13.1,Saturday,False,True,False,False
2023-11-04,S004,9,4,13.1,Saturday,False,True,False,False
2023-11-04,S005,9,4,13.1,Saturday,False,True,False,False
2023-11-04,S006,9,4,13.1,Saturday,False,True,False,True
2023-11-05,S001,14,5,0.0,Sunday,False,False,False,False
2023-11-05,S002,14,5,0.0,Sunday,False,False,False,False
2023-11-05,S003,14,5,0.0,Sunday,False,False,False,False
2023-11-05,S004,14,5,0.0,Sunday,False,False,False,False
2023-11-05,S005,14,5,0.0,Sunday,False,False,False,True
2023-11-05,S006,14,5,0.0,Sunday,False,False,False,False
2023-11-06,S001,8,5,0.0,Monday,False,False,False,False
2023-11-06,S002,8,5,0.0,Monday,False,False,False,False
2023-11-06,S003,8,5,0.0,Monday,False,False,False,True
2023-11-06,S004,8,5,0.0,Monday,False,False,False,False
2023-11-06,S005,8,5,0.0,Monday,False,False,False,False
2023-11-06,S006,8,5,0.0,Monday,False,False,False,False
2023-11-07,S001,12,0,4.5,Tuesday,False,False,False,True
2023-11-07,S002,12,0,4.5,Tuesday,False,False,False,False
2023-11-07,S003,12,0,4.5,Tuesday,False,False,False,True
2023-11-07,S004,12,0,4.5,Tuesday,False,False,False,True
2023-11-07,S005,12,0,4.5,Tuesday,False,False,False,False
2023-11-07,S006,12,0,4.5,Tuesday,False,False,False,False
2023-11-08,S001,7,6,0.0,Wednesday,False,False,False,False
2023-11-08,S002,7,6,0.0,Wednesday,False,False,False,False
2023-11-08,S003,7,6,0.0,Wednesday,False,False,False,True
2023-11-08,S004,7,6,0.0,Wednesday,False,False,False,False
2023-11-08,S005,7,6,0.0,Wednesday,False,False,False,False
2023-11-08,S006,7,6,0.0,Wednesday,False,False,False,False
2023-11-09,S001,15,3,1.3,Thursday,False,False,False,False
2023-11-09,S002,15,3,1.3,Thursday,False,False,False,False
2023-11-09,S003,15,3,1.3,Thursday,False,False,False,False
2023-11-09,S004,15,3,1.3,Thursday,False,False,False,False
2023-11-09,S005,15,3,1.3,Thursday,False,False,False,True
2023-11-09,S006,15,3,1.3,Thursday,False,False,False,False
2023-11-10,S001,11,2,0.0,Friday,False,False,False,False
2023-11-10,S002,11,2,0.0,Friday,False,False,False,False
2023-11-10,S003,11,2,0.0,Friday,False,False,False,True
2023-11-10,S004,11,2,0.0,Friday,False,False,False,False
2023-11-10,S005,11,2,0.0,Friday,False,False,False,False
2023-11-10,S006,11,2,0.0,Friday,False,False,False,False
2023-11-11,S001,5,6,0.0,Saturday,False,False,False,False
2023-11-11,S002,5,6,0.0,Saturday,False,False,False,False
2023-11-11,S003,5,6,0.0,Saturday,False,False,False,False
2023-11-11,S004,5,6,0.0,Saturday,False,False,False,True
2023-11-11,S005,5,6,0.0,Saturday,False,False,False,False
2023-11-11,S006,5,6,0.0,Saturday,False,False,False,False
2023-11-12,S001,16,8,0.0,Sunday,False,False,False,False
2023-11-12,S002,16,8,0.0,Sunday,False,False,False,False
2023-11-12,S003,16,8,0.0,Sunday,False,False,False,False
2023-11-12,S004,16,8,0.0,Sunday,False,False,False,False
2023-11-12,S005,16,8,0.0,Sunday,False,False,False,True
2023-11-12,S006,16,8,0.0,Sunday,False,False,False,False
2023-11-13,S001,18,7,6.5,Monday,False,False,False,False
2023-11-13,S002,18,7,6.5,Monday,False,False,False,False
2023-11-13,S003,18,7,6.5,Monday,False,False,False,False
2023-11-13,S004,18,7,6.5,Monday,False,False,False,False
2023-11-13,S005,18,7,6.5,Monday,False,False,False,False
2023-11-13,S006,18,7,6.5,Monday,False,False,False,True
2023-11-14,S001,7,10,1.5,Tuesday,False,False,False,False
2023-11-14,S002,7,10,1.5,Tuesday,False,False,False,False
2023-11-14,S003,7,10,1.5,Tuesday,False,False,False,False
2023-11-14,S004,7,10,1.5,Tuesday,False,False,False,False
2023-11-14,S005,7,10,1.5,Tuesday,False,False,False,False
2023-11-14,S006,7,10,1.5,Tuesday,False,False,False,True
2023-11-15,S001,13,6,15.9,Wednesday,False,False,False,False
2023-11-15,S002,13,6,15.9,Wednesday,False,False,False,False
2023-11-15,S003,13,6,15.9,Wednesday,False,False,False,False
2023-11-15,S004,13,6,15.9,Wednesday,False,False,False,False
2023-11-15,S005,13,6,15.9,Wednesday,False,False,False,False
2023-11-15,S006,13,6,15.9,Wednesday,False,False,False,False
2023-11-16,S001,5,2,0.0,Thursday,False,False,False,False
2023-11-16,S002,5,2,0.0,Thursday,False,False,False,True
2023-11-16,S003,5,2,0.0,Thursday,False,False,False,False
2023-11-16,S004,5,2,0.0,Thursday,False,False,False,False
2023-11-16,S005,5,2,0.0,Thursday,False,False,False,False
2023-11-16,S006,5,2,0.0,Thursday,False,False,False,False
2023-11-17,S001,13,0,0.0,Friday,False,False,False,False
2023-11-17,S002,13,0,0.0,Friday,False,False,False,False
2023-11-17,S003,13,0,0.0,Friday,False,False,False,False
2023-11-17,S004,13,0,0.0,Friday,False,False,False,False
2023-11-17,S005,13,0,0.0,Friday,False,False,False,False
2023-11-17,S006,13,0,0.0,Friday,False,False,False,False
2023-11-18,S001,12,4,16.2,Saturday,False,False,False,False
2023-11-18,S002,12,4,16.2,Saturday,False,False,False,False
2023-11-18,S003,12,4,16.2,Saturday,False,False,False,False
2023-11-18,S004,12,4,16.2,Saturday,False,False,False,False
2023-11-18,S005,12,4,16.2,Saturday,False,False,False,False
2023-11-18,S006,12,4,16.2,Saturday,False,False,False,False
2023-11-19,S001,6,7,17.7,Sunday,False,False,False,False
2023-11-19,S002,6,7,17.7,Sunday,False,False,False,False
2023-11-19,S003,6,7,17.7,Sunday,False,False,False,True
2023-11-19,S004,6,7,17.7,Sunday,False,False,False,False
2023-11-19,S005,6,7,17.7,Sunday,False,False,False,False
2023-11-19,S006,6,7,17.7,Sunday,False,False,False,False
2023-11-20,S001,18,10,10.7,Monday,False,False,False,False
2023-11-20,S002,18,10,10.7,Monday,False,False,False,False
2023-11-20,S003,18,10,10.7,Monday,False,False,False,False
2023-11-20,S004,18,10,10.7,Monday,False,False,False,True
2023-11-20,S005,18,10,10.7,Monday,False,False,False,False
2023-11-20,S006,18,10,10.7,Monday,False,False,False,False
2023-11-21,S001,18,4,0.0,Tuesday,False,False,False,False
2023-11-21,S002,18,4,0.0,Tuesday,False,False,False,True
2023-11-21,S003,18,4,0.0,Tuesday,False,False,False,False
2023-11-21,S004,18,4,0.0,Tuesday,False,False,False,False
2023-11-21,S005,18,4,0.0,Tuesday,False,False,False,False
2023-11-21,S006,18,4,0.0,Tuesday,False,False,False,True
2023-11-22,S001,7,2,0.0,Wednesday,False,False,False,False
2023-11-22,S002,7,2,0.0,Wednesday,False,False,False,False
2023-11-22,S003,7,2,0.0,Wednesday,False,False,False,True
2023-11-22,S004,7,2,0.0,Wednesday,False,False,False,True
2023-11-22,S005,7,2,0.0,Wednesday,False,False,False,False
2023-11-22,S006,7,2,0.0,Wednesday,False,False,False,False
2023-11-23,S001,18,8,0.0,Thursday,False,False,False,False
2023-11-23,S002,18,8,0.0,Thursday,False,False,False,False
2023-11-23,S003,18,8,0.0,Thursday,False,False,False,False
2023-11-23,S004,18,8,0.0,Thursday,False,False,False,False
2023-11-23,S005,18,8,0.0,Thursday,False,False,False,False
2023-11-23,S006,18,8,0.0,Thursday,False,False,False,False
2023-11-24,S001,11,2,0.0,Friday,False,False,False,False
2023-11-24,S002,11,2,0.0,Friday,False,False,False,False
2023-11-24,S003,11,2,0.0,Friday,False,False,False,False
2023-11-24,S004,11,2,0.0,Friday,False,False,False,False
2023-11-24,S005,11,2,0.0,Friday,False,False,False,False
2023-11-24,S006,11,2,0.0,Friday,False,False,False,True
2023-11-25,S001,12,4,0.0,Saturday,False,False,False,True
2023-11-25,S002,12,4,0.0,Saturday,False,False,False,False
2023-11-25,S003,12,4,0.0,Saturday,False,False,False,False
2023-11-25,S004,12,4,0.0,Saturday,False,False,False,False
2023-11-25,S005,12,4,0.0,Saturday,False,False,False,False
2023-11-25,S006,12,4,0.0,Saturday,False,False,False,False
2023-11-26,S001,6,3,17.5,Sunday,False,False,False,False
2023-11-26,S002,6,3,17.5,Sunday,False,False,False,False
2023-11-26,S003,6,3,17.5,Sunday,False,False,False,False
2023-11-26,S004,6,3,17.5,Sunday,False,False,False,False
2023-11-26,S005,6,3,17.5,Sunday,False,False,False,False
2023-11-26,S006,6,3,17.5,Sunday,False,False,False,False
2023-11-27,S001,8,6,0.0,Monday,False,False,False,False
2023-11-27,S002,8,6,0.0,Monday,False,False,False,False
2023-11-27,S003,8,6,0.0,Monday,False,False,False,False
2023-11-27,S004,8,6,0.0,Monday,False,False,False,False
2023-11-27,S005,8,6,0.0,Monday,False,False,False,False
2023-11-27,S006,8,6,0.0,Monday,False,False,False,False
2023-11-28,S001,13,6,15.3,Tuesday,False,False,False,False
2023-11-28,S002,13,6,15.3,Tuesday,False,False,False,True
2023-11-28,S003,13,6,15.3,Tuesday,False,False,False,False
2023-11-28,S004,13,6,15.3,Tuesday,False,False,False,False
2023-11-28,S005,13,6,15.3,Tuesday,False,False,False,False
2023-11-28,S006,13,6,15.3,Tuesday,False,False,False,False
2023-11-29,S001,12,0,0.0,Wednesday,False,False,False,False
2023-11-29,S002,12,0,0.0,Wednesday,False,False,False,False
2023-11-29,S003,12,0,0.0,Wednesday,False,False,False,False
2023-11-29,S004,12,0,0.0,Wednesday,False,False,False,False
2023-11-29,S005,12,0,0.0,Wednesday,False,False,False,False
2023-11-29,S006,12,0,0.0,Wednesday,False,False,False,True
2023-11-30,S001,5,3,10.7,Thursday,False,False,False,False
2023-11-30,S002,5,3,10.7,Thursday,False,False,False,False
2023-11-30,S003,5,3,10.7,Thursday,False,False,False,False
2023-11-30,S004,5,3,10.7,Thursday,False,False,False,False
2023-11-30,S005,5,3,10.7,Thursday,False,False,False,False
2023-11-30,S006,5,3,10.7,Thursday,False,False,False,False
2023-12-01,S001,-1,-4,0.7,Friday,False,False,False,False
2023-12-01,S002,-1,-4,0.7,Friday,False,False,False,False
2023-12-01,S003,-1,-4,0.7,Friday,False,False,False,False
2023-12-01,S004,-1,-4,0.7,Friday,False,False,False,False
2023-12-01,S005,-1,-4,0.7,Friday,False,False,False,False
2023-12-01,S006,-1,-4,0.7,Friday,False,False,False,False
2023-12-02,S001,8,-2,0.0,Saturday,False,False,False,False
2023-12-02,S002,8,-2,0.0,Saturday,False,False,False,False
2023-12-02,S003,8,-2,0.0,Saturday,False,False,False,False
2023-12-02,S004,8,-2,0.0,Saturday,False,False,False,False
2023-12-02,S005,8,-2,0.0,Saturday,False,False,False,True
2023-12-02,S006,8,-2,0.0,Saturday,False,False,False,False
2023-12-03,S001,-2,-5,12.1,Sunday,False,False,False,False
2023-12-03,S002,-2,-5,12.1,Sunday,False,False,False,False
2023-12-03,S003,-2,-5,12.1,Sunday,False,False,False,False
2023-12-03,S004,-2,-5,12.1,Sunday,False,False,False,False
2023-12-03,S005,-2,-5,12.1,Sunday,False,False,False,False
2023-12-03,S006,-2,-5,12.1,Sunday,False,False,False,False
2023-12-04,S001,2,-5,0.0,Monday,False,False,False,False
2023-12-04,S002,2,-5,0.0,Monday,False,False,False,False
2023-12-04,S003,2,-5,0.0,Monday,False,False,False,False
2023-12-04,S004,2,-5,0.0,Monday,False,False,False,True
2023-12-04,S005,2,-5,0.0,Monday,False,False,False,False
2023-12-04,S006,2,-5,0.0,Monday,False,False,False,False
2023-12-05,S001,3,0,0.0,Tuesday,False,False,False,False
2023-12-05,S002,3,0,0.0,Tuesday,False,False,False,False
2023-12-05,S003,3,0,0.0,Tuesday,False,False,False,True
2023-12-05,S004,3,0,0.0,Tuesday,False,False,False,True
2023-12-05,S005,3,0,0.0,Tuesday,False,False,False,False
2023-12-05,S006,3,0,0.0,Tuesday,False,False,False,False
2023-12-06,S001,2,-4,0.0,Wednesday,False,False,False,False
2023-12-06,S002,2,-4,0.0,Wednesday,False,False,False,False
2023-12-06,S003,2,-4,0.0,Wednesday,False,False,False,False
2023-12-06,S004,2,-4,0.0,Wednesday,False,False,False,False
2023-12-06,S005,2,-4,0.0,Wednesday,False,False,False,False
2023-12-06,S006,2,-4,0.0,Wednesday,False,False,False,True
2023-12-07,S001,7,-2,0.0,Thursday,False,False,False,False
2023-12-07,S002,7,-2,0.0,Thursday,False,False,False,False
2023-12-07,S003,7,-2,0.0,Thursday,False,False,False,False
2023-12-07,S004,7,-2,0.0,Thursday,False,False,False,False
2023-12-07,S005,7,-2,0.0,Thursday,False,False,False,False
2023-12-07,S006,7,-2,0.0,Thursday,False,False,False,False
2023-12-08,S001,4,3,10.6,Friday,False,False,False,False
2023-12-08,S002,4,3,10.6,Friday,False,False,False,False
2023-12-08,S003,4,3,10.6,Friday,False,False,False,False
2023-12-08,S004,4,3,10.6,Friday,False,False,False,False
2023-12-08,S005,4,3,10.6,Friday,False,False,False,False
2023-12-08,S006,4,3,10.6,Friday,False,False,False,False
2023-12-09,S001,8,-3,0.0,Saturday,False,False,False,False
2023-12-09,S002,8,-3,0.0,Saturday,False,False,False,False
2023-12-09,S003,8,-3,0.0,Saturday,False,False,False,False
2023-12-09,S004,8,-3,0.0,Saturday,False,False,False,False
2023-12-09,S005,8,-3,0.0,Saturday,False,False,False,True
2023-12-09,S006,8,-3,0.0,Saturday,False,False,False,True
2023-12-10,S001,2,3,0.0,Sunday,False,False,False,False
2023-12-10,S002,2,3,0.0,Sunday,False,False,False,False
2023-12-10,S003,2,3,0.0,Sunday,False,False,False,False
2023-12-10,S004,2,3,0.0,Sunday,False,False,False,False
2023-12-10,S005,2,3,0.0,Sunday,False,False,False,True
2023-12-10,S006,2,3,0.0,Sunday,False,False,False,False
2023-12-11,S001,2,-2,0.0,Monday,False,False,False,False
2023-12-11,S002,2,-2,0.0,Monday,False,False,False,False
2023-12-11,S003,2,-2,0.0,Monday,False,False,False,False
2023-12-11,S004,2,-2,0.0,Monday,False,False,False,False
2023-12-11,S005,2,-2,0.0,Monday,False,False,False,False
2023-12-11,S006,2,-2,0.0,Monday,False,False,False,False
2023-12-12,S001,7,1,0.0,Tuesday,False,False,False,True
2023-12-12,S002,7,1,0.0,Tuesday,False,False,False,False
2023-12-12,S003,7,1,0.0,Tuesday,False,False,False,False
2023-12-12,S004,7,1,0.0,Tuesday,False,False,False,False
2023-12-12,S005,7,1,0.0,Tuesday,False,False,False,False
2023-12-12,S006,7,1,0.0,Tuesday,False,False,False,False
2023-12-13,S001,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-13,S002,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-13,S003,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-13,S004,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-13,S005,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-13,S006,-2,-6,3.0,Wednesday,False,False,False,False
2023-12-14,S001,-1,-1,14.8,Thursday,False,False,False,False
2023-12-14,S002,-1,-1,14.8,Thursday,False,False,False,True
2023-12-14,S003,-1,-1,14.8,Thursday,False,False,False,False
2023-12-14,S004,-1,-1,14.8,Thursday,False,False,False,False
2023-12-14,S005,-1,-1,14.8,Thursday,False,False,False,False
2023-12-14,S006,-1,-1,14.8,Thursday,False,False,False,False
2023-12-15,S001,0,-1,0.0,Friday,False,False,True,False
2023-12-15,S002,0,-1,0.0,Friday,False,False,True,True
2023-12-15,S003,0,-1,0.0,Friday,False,False,True,False
2023-12-15,S004,0,-1,0.0,Friday,False,False,True,False
2023-12-15,S005,0,-1,0.0,Friday,False,False,True,False
2023-12-15,S006,0,-1,0.0,Friday,False,False,True,False
2023-12-16,S001,-2,-8,0.0,Saturday,False,False,True,False
2023-12-16,S002,-2,-8,0.0,Saturday,False,False,True,False
2023-12-16,S003,-2,-8,0.0,Saturday,False,False,True,False
2023-12-16,S004,-2,-8,0.0,Saturday,False,False,True,False
2023-12-16,S005,-2,-8,0.0,Saturday,False,False,True,False
2023-12-16,S006,-2,-8,0.0,Saturday,False,False,True,True
2023-12-17,S001,-2,2,0.0,Sunday,False,False,True,False
2023-12-17,S002,-2,2,0.0,Sunday,False,False,True,False
2023-12-17,S003,-2,2,0.0,Sunday,False,False,True,False
2023-12-17,S004,-2,2,0.0,Sunday,False,False,True,True
2023-12-17,S005,-2,2,0.0,Sunday,False,False,True,False
2023-12-17,S006,-2,2,0.0,Sunday,False,False,True,False
2023-12-18,S001,-1,-8,4.4,Monday,False,False,True,False
2023-12-18,S002,-1,-8,4.4,Monday,False,False,True,False
2023-12-18,S003,-1,-8,4.4,Monday,False,False,True,False
2023-12-18,S004,-1,-8,4.4,Monday,False,False,True,False
2023-12-18,S005,-1,-8,4.4,Monday,False,False,True,False
2023-12-18,S006,-1,-8,4.4,Monday,False,False,True,False
2023-12-19,S001,5,-3,0.0,Tuesday,False,False,True,False
2023-12-19,S002,5,-3,0.0,Tuesday,False,False,True,False
2023-12-19,S003,5,-3,0.0,Tuesday,False,False,True,False
2023-12-19,S004,5,-3,0.0,Tuesday,False,False,True,True
2023-12-19,S005,5,-3,0.0,Tuesday,False,False,True,False
2023-12-19,S006,5,-3,0.0,Tuesday,False,False,True,False
2023-12-20,S001,1,3,7.6,Wednesday,False,False,True,True
2023-12-20,S002,1,3,7.6,Wednesday,False,False,True,False
2023-12-20,S003,1,3,7.6,Wednesday,False,False,True,False
2023-12-20,S004,1,3,7.6,Wednesday,False,False,True,False
2023-12-20,S005,1,3,7.6,Wednesday,False,False,True,False
2023-12-20,S006,1,3,7.6,Wednesday,False,False,True,False
2023-12-21,S001,7,-8,0.0,Thursday,False,False,True,True
2023-12-21,S002,7,-8,0.0,Thursday,False,False,True,True
2023-12-21,S003,7,-8,0.0,Thursday,False,False,True,False
2023-12-21,S004,7,-8,0.0,Thursday,False,False,True,True
2023-12-21,S005,7,-8,0.0,Thursday,False,False,True,True
2023-12-21,S006,7,-8,0.0,Thursday,False,False,True,False
2023-12-22,S001,-1,0,10.5,Friday,False,False,True,False
2023-12-22,S002,-1,0,10.5,Friday,False,False,True,False
2023-12-22,S003,-1,0,10.5,Friday,False,False,True,True
2023-12-22,S004,-1,0,10.5,Friday,False,False,True,False
2023-12-22,S005,-1,0,10.5,Friday,False,False,True,True
2023-12-22,S006,-1,0,10.5,Friday,False,False,True,False
2023-12-23,S001,7,1,0.0,Saturday,False,True,True,False
2023-12-23,S002,7,1,0.0,Saturday,False,True,True,False
2023-12-23,S003,7,1,0.0,Saturday,False,True,True,False
2023-12-23,S004,7,1,0.0,Saturday,False,True,True,False
2023-12-23,S005,7,1,0.0,Saturday,False,True,True,False
2023-12-23,S006,7,1,0.0,Saturday,False,True,True,False
2023-12-24,S001,5,-5,0.0,Sunday,False,True,True,False
2023-12-24,S002,5,-5,0.0,Sunday,False,True,True,False
2023-12-24,S003,5,-5,0.0,Sunday,False,True,True,False
2023-12-24,S004,5,-5,0.0,Sunday,False,True,True,False
2023-12-24,S005,5,-5,0.0,Sunday,False,True,True,False
2023-12-24,S006,5,-5,0.0,Sunday,False,True,True,False
2023-12-25,S001,6,-1,0.0,Monday,True,True,True,False
2023-12-25,S002,6,-1,0.0,Monday,True,True,True,False
2023-12-25,S003,6,-1,0.0,Monday,True,True,True,False
2023-12-25,S004,6,-1,0.0,Monday,True,True,True,True
2023-12-25,S005,6,-1,0.0,Monday,True,True,True,True
2023-12-25,S006,6,-1,0.0,Monday,True,True,True,True
2023-12-26,S001,7,2,0.0,Tuesday,True,True,True,False
2023-12-26,S002,7,2,0.0,Tuesday,True,True,True,False
2023-12-26,S003,7,2,0.0,Tuesday,True,True,True,True
2023-12-26,S004,7,2,0.0,Tuesday,True,True,True,False
2023-12-26,S005,7,2,0.0,Tuesday,True,True,True,False
2023-12-26,S006,7,2,0.0,Tuesday,True,True,True,False
2023-12-27,S001,5,-4,0.8,Wednesday,False,True,True,False
2023-12-27,S002,5,-4,0.8,Wednesday,False,True,True,False
2023-12-27,S003,5,-4,0.8,Wednesday,False,True,True,False
2023-12-27,S004,5,-4,0.8,Wednesday,False,True,True,False
2023-12-27,S005,5,-4,0.8,Wednesday,False,True,True,False
2023-12-27,S006,5,-4,0.8,Wednesday,False,True,True,False
2023-12-28,S001,-1,-7,0.0,Thursday,False,True,True,False
2023-12-28,S002,-1,-7,0.0,Thursday,False,True,True,True
2023-12-28,S003,-1,-7,0.0,Thursday,False,True,True,True
2023-12-28,S004,-1,-7,0.0,Thursday,False,True,True,False
2023-12-28,S005,-1,-7,0.0,Thursday,False,True,True,False
2023-12-28,S006,-1,-7,0.0,Thursday,False,True,True,False
2023-12-29,S001,7,-4,0.0,Friday,False,True,True,True
2023-12-29,S002,7,-4,0.0,Friday,False,True,True,False
2023-12-29,S003,7,-4,0.0,Friday,False,True,True,False
2023-12-29,S004,7,-4,0.0,Friday,False,True,True,False
2023-12-29,S005,7,-4,0.0,Friday,False,True,True,False
2023-12-29,S006,7,-4,0.0,Friday,False,True,True,False
2023-12-30,S001,4,3,0.0,Saturday,False,True,True,False
2023-12-30,S002,4,3,0.0,Saturday,False,True,True,False
2023-12-30,S003,4,3,0.0,Saturday,False,True,True,False
2023-12-30,S004,4,3,0.0,Saturday,False,True,True,True
2023-12-30,S005,4,3,0.0,Saturday,False,True,True,False
2023-12-30,S006,4,3,0.0,Saturday,False,True,True,True
2023-12-31,S001,0,-7,0.0,Sunday,False,True,True,False
2023-12-31,S002,0,-7,0.0,Sunday,False,True,True,False
2023-12-31,S003,0,-7,0.0,Sunday,False,True,True,False
2023-12-31,S004,0,-7,0.0,Sunday,False,True,True,False
2023-12-31,S005,0,-7,0.0,Sunday,False,True,True,False
2023-12-31,S006,0,-7,0.0,Sunday,False,True,True,False
